"Hanshew, Megan Family Child Care",Family Child Care Home,N/A,San Diego,CA,92114,6194740813
Buhach Preschool,Child Care Center,3190 Collins Dr.,Merced,CA,95348,2096265741
Corner Clubhouse Daycare,Family Child Care Home,N/A,Selma,CA,93662,5593558287
Montessori Explorer,Child Care Center,271 East J St.,Chula Vista,CA,91910,6194253300
Montessori School of San Clemente,Child Care Center,1141 Puerta Del Sol,San Clemente,CA,92673,9492764160
Happy Harbor Preschool,Child Care Center,1530 North Wilmington Blvd,Wilmington,CA,90744,3108355665
Pine Top Montessori,Child Care Center,6526 Pony Express Trail,Pollock Pines,CA,95726,5309033106
"Indian Valley Kids Only Club, Inc",Child Care Center,551 Marshall Dr.,Walnut Creek,CA,94598,9259437957
Alejandra Resendiz Family Child Care,Family Child Care Home,N/A,Sanger,CA,93657,5599071743
Kids Corner Inc,Child Care Center,4044 Lark Street,San Diego,CA,92103,6192958344
Mission Viejo Montessori,Child Care Center,"23581 Madero, #108",Mission Viejo,CA,92691,9497701093
The Gift of Kids,Child Care Center,5130 Golden Foothill Pkwy,El Dorado Hills,CA,95762,9165211835
Copley-Price Family YMCA McKinley,Child Care Center,3045 Fenton St.,San Diego,CA,92104,6192809622
Copley-Price Family YMCA- Franklin,Child Care Center,4481 Copeland Ave.,San Diego,CA,92116,6192809622
Laura Suleica Sanchez,Family Child Care Home,N/A,Hemet,CA,92544,9515264667
"Lacanienta, Merlyn Family Child Care",Family Child Care Home,N/A,San Diego,CA,92126,8584723903
7th Street Star,Child Care Center,1570 W 7th Street,San Pedro,CA,90732,3109871837
YMCA of Metro L.A. - Castlebay Elementary ,Child Care Center,19008 Castlebay Lane,Porter Ranch,CA,91326,8183683231
Ariana Tapia Hernandez,Family Child Care Home,N/A,San Diego,CA,92105,6193419739
Inspirations Preschool Center,Child Care Center,925 Vine Street,Paso Robles,CA,93446,8052886888
Jacky's Daycare,Family Child Care Home,N/A,Elk Cerove,CA,95757,9166261675
Little Rascals Daycare Place,Family Child Care Home,N/A,Vacaville,CA,95687,7076854213
Bonnie Academy,Child Care Center,534 W Glenoaks Blvd,Glendale,CA,91202,8182443241
Tram Nguyen Home Family Daycare,Family Child Care Home,N/A,Fresno,CA,93720,5594355320
Baby Yale Academy,Child Care Center,5521 Lone Tree Way Suite C100,Brentwood,CA,94513,9253087693
"Palma, Lizbeth Family Child Care",Family Child Care Home,N/A,San Diego,CA,92154,6199294003
Growing Time Montessori School,Child Care Center,248 S. Mission Dr,San Gabriel,CA,91776,6262816510
Lekeitha Garrick,Family Child Care Home,N/A,Lakeside,CA,92040,4132213365
Rainbow Kids Academy,Child Care Center,12914 Hazel Av,Garden Grove,CA,92841,7146388210
SAY-Dingeman Annex Extended Day Program,Child Care Center,11843 Scripps Creek Dr,San Diego,CA,92131,8585654148
Sunshine Daycare,Family Child Care Home,N/A,Berkeley,CA,94702,5103347956
Bella Mente Academy Star,Child Care Center,1737 West Vista Way,Vista,CA,92083,6197561813
"Araya, Freweini Child Care",Family Child Care Home,N/A,San Diego,CA,92139,6198884774
Quiroz Family Child Care,Family Child Care Home,N/A,Wildomar,CA,92595,9514466551
Burbank Community YMCA,Child Care Center,332 E. San Jose Ave,Burbank,CA,91502,8185625461
La Crescenta Presbyterian Center For Children,Child Care Center,2901 Montrose Ave,La Crescenta,CA,91214,8182498124
Sandra's Family Home Daycare,Family Child Care Home,N/A,San Diego,CA,92113,6197951660
Elizabeth Mateos Family Child Care,Family Child Care Home,N/A,San Diego,CA,92154,6192717594
Maria A Perez Family Child Care,Child Care Center,982 Rosewood Ave,Sanger,CA,93657,5594170691
Foster City Pre-School Day Care Center,Child Care Center,1685 Eisenhower St,San Mateo,CA,94403,6503412041
Westlake Charter School,Child Care Center,2680 Mabry Dr,Sacramento,CA,95835,9165675768
YMCA Of Orange/ Sunshine,Child Care Center,2241 E Palmyra Ave,Orange,CA,92869,7146339622
Nancy Fuller Children's University Inc,Child Care Center,7901 N. Cedar Ave,Fresno,CA,93720,5594475865
Carmella Carrera,Family Child Care Home,N/A,Fallbrook,CA,92028,7606222421
Little Lamb Land Christian Preschool,Child Care Center,4168 Market St,San Diego,CA,92102,6198385732
SRVSACCA - Kids Country - Bollinger Canyon,Child Care Center,2300 Talavera Dr,San Ramon,CA,94583,9257439108
Kids Camp Daycare ,Family Child Care Home,N/A,Sacramento,CA,95834,9163206341
Right At School At Evans Ranch Elementary School,Child Care Center,30461 Evans Rd,Menifee,CA,92584,7735841343
Children's Academy ,Child Care Center,2960 Oceanside Blvd Ste 2,Oceanside,CA,92054,7607212627
Lori Phillips,Family Child Care Home,N/A,Aliso Viejo,CA,92656,9496331305
Bee Z Kids Family Daycare,Family Child Care Home,N/A,San Diego,CA,92113,6192063757
Tanya's Family Childcare,Family Child Care Home,N/A,Chula Vista,CA,91911,6196232994
Miller & Carter Family Child Care,Family Child Care Home,N/A,Lemon Grove,CA,91945,6196985407
Montessori Hills Academy,Child Care Center,612 Paseo Del Rey,Chula Vista,CA,91910,6194212249
Stepping Stones To Milestones,Family Child Care Home,N/A,San Diego,CA,92139,6195301177
Montessori Of Valencia,Child Care Center,24925 Anza Drive,Valencia,CA,91355,6612574161
Montessori Scotts Valley,Child Care Center,123 S Navarra Dr,Scotts Valley,CA,95066,8314399625
Abdel-Wahed Family Child Care,Family Child Care Home,N/A,Murrieta,CA,92563,7578160129
Educare Preschool,Child Care Center,5730 South St,Lakewood,CA,90713,5624617311
Rosalinda Leon Family Child Care,Family Child Care Home,N/A,San Diego,CA,92114,6192620888
Genius Kids - Pleasanton Bernal,Child Care Center,3550 Bernal Ave Ste 100B,Pleasanton,CA,94566,9254257530
Sheldon Acres Child Development Center,Child Care Center,10393 Pleasant Grove School Rd,Elk Grove,CA,95624,9166868344
YMCA Marblehead Childcare Center ,Child Care Center,2409 Via Turqueza,San Clemente,CA,92673,9495423904
Little Scholars Child Care Learning Center ,Child Care Center,17329 Los Angeles St,Yorba Linda,CA,92886,7145245437
Happy Snowman Childcare,Family Child Care Home,N/A,San Diego,CA,92113,6193998167
Adventure Club - Orchard Ranch ,Child Care Center,4375 Brookstone Drive,Roseville,CA,95747,9167461260
Bonanza Preschool,Child Care Center,14623 Bonanza Rd,Victorville,CA,92392,7602417800
Miss Debbie's Daycare,Family Child Care Home,N/A,Murrieta,CA,92563,9513040344
Muni's Family Childcare,Family Child Care Home,N/A,San Diego,CA,92115,6197821206
Play and Learn ,Child Care Center,1898 Pleasant Hill Rd,Pleasant Hill,CA,94523,9259437007
Turpel Family Child Care Home,Family Child Care Home,N/A,Santa Rosa,CA,95401,7074789295
St. Thomas Episcopal Preschool,Child Care Center,44651 Avenida De Missiones,Temecula,CA,92592,9513028498
Our Little Angels Family Childcare,Family Child Care Home,N/A,Jamul,CA,91935,6196696475
Ready Set Go Children's Center,Child Care Center,4404 San Juan Ave,Fair Oaks,CA,95628,9169670100
Montessori School of Central Marin,Child Care Center,321 Auburn St,San Rafael,CA,94901,4154561748
Maricela Guzman,Family Child Care Home,N/A,Galt,CA,95632,2097442964
M & M Family Child Care,Family Child Care Home,N/A,Oxnard,CA,93035,8052538094
Rodriguez Family Home Daycare,Family Child Care Home,N/A,Los Angeles,CA,90003,3236154732
San Francisco Montessori Academy,Child Care Center,1283 22nd Ave,San Francisco,CA,94122,4157595710
STAR Foskett,Child Care Center,1561 Joiner Parkway,Lincoln,CA,95648,9164345884
Shining Stars Preschool and Infant Center,Child Care Center,2480 Las Posas Rd. Ste C,Camarillo,CA,93010,8059872132
La Habra Montessori Preschool,Child Care Center,230 S. Idaho St.,La Habra,CA,90631,5626916450
Innovative Scholar Academy Preshool,Child Care Center,9624 Melrose Ave,Elk Grove,CA,95624,4089109921
Nana's Daycare and Learning Center,Family Child Care Home,N/A,Pittsburg,CA,94565,9256435246
Little Pioneers Preschool ,Child Care Center,2225 W. Victoria Dr.,Alpine,CA,91901,6194452072
Acorn Learning Center,Child Care Center,17025 Bollinger Canyon Rd,San Ramon,CA,94582,9255606488
Sydne Berry,Family Child Care Home,N/A,Brentwood,CA,94513,9253317500
Me My Family Childcare,Family Child Care Home,N/A,Newbury Park,CA,91320,8052947655
Kids Inc Preschool and Discovery Center,Child Care Center,250 Palladio Pkwy #1301,Folsom,CA,95630,9168055961
Children's Learning Center,Child Care Center,750 Sierra Ave,Clovis,CA,93612,5592987800
Forever Young Infant Care Center ,Child Care Center,1209 P St #12,Sacramento,CA,95814,9164464246
Right At School at Ridgemoor Elementary School,Child Care Center,25455 Ridgemoor Rd,Sun City,CA,92586,7735841343
Right At School at Herk Bouris Elementary School,Child Care Center,34257 Kalanchoe Rd,Lake Elsinore,CA,92532,7735841343
Urizar Family Child Care,Family Child Care Home,N/A,Los Angeles,CA,90062,3238155336
"Gooden, Shanice Family Child Care",Family Child Care Home,N/A,Chula Vista,CA,91913,7608225300
Bravo Family Child Care,Family Child Care Home,N/A,Indio,CA,92203,7603429793
Mallison Family Child Care,Family Child Care Home,N/A,Murrieta,CA,92563,6197849335
Genius Kids Tracy,Child Care Center,1960 W Grant Line Road,Tracy,CA,95376,2098345383
YMCA of Metro LA- Germain St Elementary,Child Care Center,20730 Germain St,Chatsworth,CA,91311,8183683231
Saint Andrew's Preschool,Child Care Center,1600 Santa Lucia Ave,San Bruno,CA,94066,6502734415
Camp Kissick,Family Child Care Home,N/A,Thousand Oaks,CA,91360,8053731486
Claremont United Church Of Christ Early Childhood Center,Child Care Center,233 W Harrison Ave,Claremont,CA,91711,9096242916
Cherry Blossom Childcare & Preschool,Child Care Center,906 S Grand Ave,Glendora,CA,91740,6263355500
Boulevard Nursery School And Kindergarten,Child Care Center,23022 Victory Blvd,Woodland Hills,CA,91367,8188830607
YMCA Of Metro LA - Harding Site,Child Care Center,13060 Harding St,Sylmar,CA,91342,8183683231
Karen Petty,Family Child Care Home,N/A,Fair Oaks,CA,95628,9169650934
Christ Lutheran Church,Child Care Center,25817 Tournament Rd,Valencia,CA,91355,6612590302
Leticia Hernandez,Child Care Center,15620 W El Mar Ave,Kerman,CA,93630,5595674434
Michel Family Child Care,Family Child Care Home,N/A,El Cajon,CA,92021,6199850972
Linda Lima,Family Child Care Home,N/A,Carlsbad,CA,92009,7606332229
Thompson Family Child Care,Family Child Care Home,N/A,Temecula,CA,92591,9514047415
Kidz World Academy,Child Care Center,1602 S. El Camino Real,Oceanside,CA,92056,7604339944
South Coast YMCA - Marion Bergeson Elementary ,Child Care Center,25306 Rancho Niguel Rd,Laguna Niguel,CA,92677,9495423904
Capistrano Beach Cities YMCA - Concordia,Child Care Center,3120 Avenue Del Presidente,San Clemente,CA,92672,9495423904
Lisa J. Mails Elementary School,Child Care Center,35185 Briggs Rd,Murrieta,CA,92563,9516961600
Next Generation Educational Center ,Child Care Center,2860 Thunder Dr,Oceanside,CA,92056,7602950870
Mission Valley YMCA - Old Town Academy,Child Care Center,2120 San Diego Avenue,San Diego,CA,92110,6192983576
Mission Valley YMCA - Bay Park,Child Care Center,2433 Denver Street,San Diego,CA,92110,6192983576
A Kids Life,Child Care Center,308 Sutter St.,Roseville,CA,95678,9167863660
Thoss Family Child Care ,Family Child Care Home,N/A,Chino,CA,91710,9094651132
Acuna Family Child Care ,Family Child Care Home,N/A,Ontario,CA,91761,9099237754
St Paul Lutheran Child Development Center,Child Care Center,1073 El Monte Ave,Mountain View,CA,94040,6509692696
Cornerstone Academy,Child Care Center,801 Silver Ave.,San Francisco,CA,94134,4155877256
Kidz-R-Us,Family Child Care Home,N/A,Oakley,CA,94561,9257271983
St. Rose-McCarthy School Day Care Program,Child Care Center,1019 N Harris St,Hanford,CA,93230,5595845218
Barajas Family Child Care,Family Child Care Home,N/A,San Bernardino,CA,92407,9097257305
Jewish Community Center Of San Francisco,Child Care Center,3195 California St,San Francisco,CA,94118,4152921250
Peregrine School- South,Child Care Center,2650 Lillard Dr,Davis,CA,95618,5307535500
Jewish Community Center-M. Larry Lawrence Branch,Child Care Center,4126 Executive Dr,La Jolla,CA,92037,8583621146
Kelly's Home Daycare,Family Child Care Home,N/A,Chula Vista,CA,91913,6192714050
The Growing Patch Private Preschool,Child Care Center,5560 W. Spruce Ave,Fresno,CA,93722,5594354934
Kid's Care - Buena Vista Elementary,Child Care Center,1330 Buena Vista Way,Carlsbad,CA,92008,7609291555
Logue Family Child Care,Family Child Care Home,N/A,Lompoc,CA,93436,8057352414
Right at School at Harvest Hill Steam Academy,Child Care Center,31599 Pat Rd,Winchester,CA,92596,7735841343
"Gavin, Jovana Family Child Care",Family Child Care Home,N/A,San Diego,CA,92114,6197015397
Tri-Valley Montessori School,Child Care Center,1272 N Livermore Ave,Livermore,CA,94551,9254558021
Monarch Montessori Preschool,Child Care Center,9282 Main St,Plymouth,CA,95669,2094185630
McClendon Family Child Care,Family Child Care Home,N/A,Perris,CA,92571,3238776264
Say-Tierrasanta Extended Day Program ,Child Care Center,5450 La Cuenta,San Diego,CA,92124,8583808807
Gisler Child Development Center ,Child Care Center,18715 Las Flores,Fountain Valley,CA,92708,7149624072
SAY-Sunset View Extended Day Program,Child Care Center,4365 Hill St,San Diego,CA,92107,8586100847
Hearts And Hands Christian Childcare And Preschool,Child Care Center,401 Llewellyn Ave,Campbell,CA,95008,4084128823
Oakhill Academy,Child Care Center,29275 Santiago Rd,Temecula,CA,92592,9515060944
Adventure Kids,Child Care Center,880 Manzanita Dr,Los Osos,CA,93402,3235096716
St Francis of Assisi School Falcon's Nest Extended Care Program,Child Care Center,866 Oak Grove Rd,Concord,CA,94518,9258271848
Coronado Unified Childcare,Child Care Center,1351 Leyte Rd,San Diego,CA,92118,6195226085
Lincoln Plaza Montessori,Child Care Center,401 Q St #1704,Sacramento,CA,95811,9167951482
"Vazquez, Eunice & Isidoro Family Child Care",Family Child Care Home,N/A,National City,CA,91950,6192675264
The Learning Experience ,Child Care Center,4831 Lone Tree Way,Antioch,CA,94531,9252817640
Kristin's Kiddieland,Child Care Center,27104 Aliso Creek Rd #150 #151,Aliso Viejo,CA,92656,9499035437
Foster Extended Day Program,Child Care Center,6550 51st Street,San Diego,CA,92120,8586882156
SAY-Jefferson Extended Day Program,Child Care Center,3770 Utah Street,San Diego,CA,92104,8583808817
SAY-Birney Preschool & Extended Day Program,Child Care Center,4345 Campus Ave,San Diego,CA,92103,8584053238
SAY-Jerabek Preschool & Extended Day Program,Child Care Center,10050 Avenida Magnifica,San Diego,CA,92131,8586882180
SAY-Miramar Ranch Extended Day Program,Child Care Center,10770 Red Cedar Drive,San Diego,CA,92131,8586882177
SAY-Standley Extended Day Program,Child Care Center,6298 Radcliff Drive,San Diego,CA,92122,8586882184
Kate Sessions Extended Day Program,Child Care Center,2150 Beryl Street,San Diego,CA,92109,8586103724
SAY-Kumeyaay Extended Day Program,Child Care Center,6475 Antigua Blvd.,San Diego,CA,92124,8586882187
EVFree Preschool,Child Care Center,2801 Brea Blvd,Fullerton,CA,92835,7142574302
SAY-Ellen Browning Scripps Extended Day Program,Child Care Center,11778 Cypress Canyon Rd,San Diego,CA,92131,8586938593
Cadman Preschool Program,Child Care Center,4370 Kamloop Ave,San Diego,CA,92117,8586882198
SAY-Doyle Extended Day Program,Child Care Center,8173 Regents Rd,San Diego,CA,92122,8584581882
SAY-Einstein Extended Day Program,Child Care Center,3035 Ash St,San Diego,CA,92102,8583808726
YMCA - Allen @ Steinbeck,Child Care Center,820 Steinbeck Dr,San Jose,CA,95123,4083516408
Burruss Family Child Care,Family Child Care Home,N/A,Redding,CA,96003,5302153066
The Lil School,Child Care Center,8089 Madison Ave #11,Citrus Heights,CA,95610,9169622137
Dingeman Extended Day Child Care Program,Child Care Center,11107 Scripps Poway Parkway,San Diego,CA,92123,8585654148
AmeriMont Academy,Child Care Center,5360 Stonehaven Dr,Yorba Linda,CA,92887,7146937700
Oakland Garden School for Children,Child Care Center,4012 Maybelle Ave,Oakland,CA,94619,5105314800
Kids on Campus @ Knob Hill Elementary,Child Care Center,1825 Knob Hill Rd,San Marcos,CA,92069,7607521279
KidsPark Inc,Child Care Center,5440 Thornwood Dr,San Jose,CA,95123,4082130973
Sunshine - Fair Oaks Preschool,Child Care Center,26937 Silverbell Lane,Canyon Country,CA,91387,6614241900
Charlotte Findlay,Family Child Care Home,N/A,Antelope,CA,95843,9168330974
Milestones Montessori of Irvine,Child Care Center,16601 Armstrong Ave,Irvine,CA,92606,9495530555
Cozy Cubs Inc,Child Care Center,2291 Main St,Ramona,CA,92065,7607870612
Maeola Beitzel School-Age Child Development Center,Child Care Center,8140 Caymus Dr,Sacramento,CA,95829,9166827226
Macedo Family Child Care,Family Child Care Home,N/A,Wildomar,CA,92595,9519704485
"Patterson, Veronica Family Child Care",Family Child Care Home,N/A,San Diego,CA,92113,6198610588
Montessori At Home,Family Child Care Home,N/A,Irvine,CA,92612,9493515827
Cori Franklin,Family Child Care Home,N/A,El Cajon,CA,92019,6199628348
Choi Kids Town Center,Child Care Center,18101 Lassen St,Northridge,CA,91325,8188864898
Perez Family Child Care,Family Child Care Home,N/A,Santa Maria,CA,93454,8058633416
KCE Champions LLC @ Elevate Tierrasanta,Child Care Center,5606 Antigua Blvd,San Diego,CA,92124,6197469178
Cordova Baptist Preschool ,Child Care Center,10527 Coloma Road,Rancho Cordova,CA,95670,9166385506
Turlock Christian Schools,Child Care Center,2006 E. Tuolumne Road,Turlock,CA,95382,2096692192
Stepping Stones Preschool,Child Care Center,1001 Stone Canyon Dr,Roseville,CA,95661,9167729304
Lilia Salgao Daycare,Family Child Care Home,N/A,Watsonville,CA,95076,8317630610
Sunrise Kids Club - Oak Hill Daycare,Child Care Center,3909 N Loop Blvd,Antelope,CA,95843,9163316042
Benitez Family Child Care,Family Child Care Home,N/A,Rialto,CA,92376,6268074096
Dandy Lion Montessori School,Child Care Center,1089 Baden Ave.,Grover Beach,CA,93433,8054811735
Salazar Family Child Care,Family Child Care Home,N/A,Covina,CA,91722,6264306377
Rancho Murieta Learning Center,Child Care Center,7243 Murieta Dr Ste B8,Rancho Murieta,CA,95683,9163544163
Ace Tots Preschool,Child Care Center,7204 Shoreline Dr,Stockton,CA,95219,2093301030
Iliana Lopez Family Child Care/Infant-Toddler Day Care,Family Child Care Home,N/A,Chula Vista,CA,91913,6195048156
Mount Zion Christian School,Child Care Center,224 W California St,Ontario,CA,91762,9099832411
Dorthina Morris Family Child Care,Family Child Care Home,N/A,Fresno,CA,93720,5597794000
Alexa's PLAYC,Child Care Center,25170 Hancock Ave,Murrieta,CA,92562,8589668797
Montessori Greenhouse Schools,Child Care Center,5856 Belgrave Ave,Garden Grove,CA,92845,7148973833
Rancho Murieta Learning Center,Child Care Center,"7274 Lone Pine, Suite 102",Rancho Murieta,CA,95683,9163544163
Ramos & Padilla Family Child Care,Family Child Care Home,N/A,Los Angeles,CA,90016,3239331783
Sandra Castro,Family Child Care Home,N/A,Stockton,CA,95207,2094517502
Gold Star Preschool,Child Care Center,335 South Ave,Jackson,CA,95642,2092568059
Adventure Club - Junction,Child Care Center,2150 Ellison Dr,Roseville,CA,95747,9167461260
Notre Dame Infant and Preschool Center,Child Care Center,21704 W. Golden Triangle Rd. Suite 120,Santa Clarita,CA,91350,6612550053
Notre Dame Family Services,Child Care Center,21706 W. Golden Triangle Rd. Suite 201,Santa Clarita,CA,91350,6612550053
Ekata Training Center,Child Care Center,27831 Smyth Dr,Valencia,CA,91355,6612551114
Harlan Family Child Care,Family Child Care Home,N/A,Chino,CA,91710,9093641888
Kathryne Barracoso Family Child Care,Family Child Care Home,N/A,Irvine,CA,92604,9493959751
The Goddard School ,Child Care Center,2021 Wildcat Blvd,Rocklin,CA,95765,9167786620
Child Development Services at Country Hills Elementary,Child Care Center,151 N Associated Rd,Brea,CA,92821,7149907527
Little Munchkins Academy,Family Child Care Home,N/A,Hercules,CA,94547,5102450678
Ahrens Child Care Center,Child Care Center,201 N. University St.,Redlands,CA,92374,9097938601
Hill Family Child Care,Family Child Care Home,N/A,Oxnard,CA,93036,8056168348
Alma Mendoza,Family Child Care Home,N/A,San Jose,CA,95116,4083345018
Providence Montessori Child Care,Family Child Care Home,N/A,Oceanside,CA,92057,7607221856
Glendale Presbyterian Preschool,Child Care Center,125 S Louise St,Glendale,CA,91205,8182422660
Faith Chapel Learning Academy,Child Care Center,9400 Campo Rd,Spring Valley,CA,91977,6195677557
Shining Stars Christian Preschool,Child Care Center,10 Goodyear,Irvine,CA,92618,9493059090
St Kieran's Preschool ,Child Care Center,1347 Camillo Way,El Cajon,CA,92021,6195886881
Milestones Montessori of Lake Forest,Child Care Center,23224 Lake Center Dr,Lake Forest,CA,92630,9498309999
Riley Family Child Care,Family Child Care Home,N/A,Moreno Valley,CA,92553,9515637279
Small Wonders,Child Care Center,712 E Chapel Street,Santa Maria,CA,93454,8052602047
Lakeside Union School District - ESS Program (Wintergardens International Academy),Child Care Center,8501 Pueblo Rd.,Lakeside,CA,92040,6193902534
The Learning Experience ,Child Care Center,517 E Alessandro Blvd,Riverside,CA,92508,9517762459
"Trump's Del Mar Hills Nursery School, Inc",Child Care Center,13692 Mango Drive,Del Mar,CA,92014,6193017256
Betteravia Early Education Center,Child Care Center,2125 S Centerpoint Pkwy,Santa Maria,CA,93455,8053490369
Peppertree Montessori,Child Care Center,426 College Blvd Suite I,Oceanside,CA,92057,7609401931
Assurance Home Day Care,Family Child Care Home,N/A,Menifee,CA,92585,5712740747
Montessori East County Preschool - Infant Location,Child Care Center,9840 Maine Ave.,Lakeside,CA,92040,6195610902
Family Campus Preschool,Child Care Center,10540 Chapman Ave,Garden Grove,CA,92840,7147410970
Nicole Crumble-Ward Family Child Care,Family Child Care Home,N/A,Fresno,CA,93727,5593205985
Cuevas Family Child Care ,Family Child Care Home,N/A,San Jancinto,CA,92582,9512100530
Buchanan Elementary ,Child Care Center,40116 Torrey Pines Rd,Murrieta,CA,92562,9516961600
Emagine U at Play	,Child Care Center,14421 Elsworth St Suite 103 & 106,Moreno Valley,CA,92553,9516563490
International School of Monterey,Child Care Center,1716 Yosemite St,Seaside,CA,93955,8315832165
Learning Lab Preschool,Child Care Center,5000 Barranca Pkwy,Irvine,CA,92604,9493393511
DMUSD After School Program @ Sage Canyon,Child Care Center,5290 Harvest Run Dr,San Diego,CA,92130,8587930071
Hurtado Family Child Care,Family Child Care Home,N/A,Diamond Bar,CA,91765,9093967110
Evergreen Learning Center,Child Care Center,7631 Evergreen Dr,Goleta,CA,93117,8056857725
Learning Tree Montessori Preschool,Family Child Care Home,N/A,Lancaster,CA,93534,6614005271
Country Hill Montessori Inc,Child Care Center,6131 Kenneth Ave,Fair Oaks,CA,95628,9169692929
Sunrise Children's Center,Child Care Center,1421 Rimpau Ave,Corona,CA,92879,9512722022
The Learning Experience ,Child Care Center,6153 Commerce Blvd,Rohnert Park,CA,94928,7075855992
"Kern, Gabriela Family Childcare",Family Child Care Home,N/A,Spring Valley,CA,91977,6198326609
Wiz Child Center Inc,Child Care Center,119 West Arbor Vitae St,Inglewood,CA,90301,3106714246
"Jeffries, Maria Family Child Care",Family Child Care Home,N/A,San Diego,CA,92105,6197567578
"Perez, Sonja Family Child Care",Family Child Care Home,N/A,Hanford,CA,93230,6505347596
Kensington Montessori School,Child Care Center,29702 Kensington Dr,Laguna Niguel,CA,92677,9493637373
Adventure Point Early Learning Center,Child Care Center,1808 E. 17 St.,National City,CA,91950,6192592480
Little Big Time Child Development Center,Child Care Center,1412 20th St,Sacramento,CA,95811,9164461200
Kingdom Kidz Childcare,Family Child Care Home,N/A,Oceanside,CA,92057,7602137660
"Luna, Jennifer Family Child Care",Child Care Center,1940 N. Kensington Way,Hanford,CA,93230,5597378735
Alvarez Family Child Care,Family Child Care Home,N/A,Playa Vista,CA,90094,3105916060
Beach Babies #4,Child Care Center,2270 East El Segundo Blvd,El Segundo,CA,90245,3103228902
Bancroft 4th R,Child Care Center,2929 Belmar St,Sacramento,CA,95826,9162776100
Mentor Preschool on Lake,Child Care Center,232 N. Lake Ave. #100,Pasadena,CA,91101,6263967008
Ahlstrand Family Child Care,Family Child Care Home,N/A,Corona,CA,92880,7146511295
YMCA of Metro Los Angeles/NV El Oro Way,Child Care Center,12230 El Oro Way,Granada Hills,CA,91344,8183683231
"Yawn, Cynthia Family Child Care",Family Child Care Home,N/A,Oceanside,CA,92058,7604924398
Towne and Country Early Education Center,Child Care Center,201 E. Madison Avenue,Placentia,CA,92870,7145242780
Primrose School Of Livermore,Child Care Center,2901 Las Positas Road,Livermore,CA,94551,9252157372
Brighter Days Family Childcare,Family Child Care Home,N/A,Moreno Valley,CA,92551,9515333294
Adventure Club School Age- Cirby School,Child Care Center,814 Darling Way,Roseville,CA,95678,9167461260
The Montessori Center,Child Care Center,740 Pine Ave,Carlsbad,CA,92008,4423339359
Sacramento Waldorf School,Child Care Center,3750 Bannister Road,Fair Oaks,CA,95628,9168602532
Carlsbad Educational Foundation- Kelly Elem.,Child Care Center,4885 Kelly Dr.,Carlsbad,CA,92008,7603315566
Trajan Discovery Club-Trajan Elementary,Child Care Center,6601 Trajan Dr,Orangevale,CA,95662,9169715941
Oak Creek CDC,Child Care Center,4 Dove Creek,Irvine,CA,92618,7143577920
Callie Kirkpatrick CDC,Child Care Center,28800 Reviere Drive,Menifee,CA,92584,7143577920
Southshore Child Development Center,Child Care Center,30975 Southshore Drive,Menifee,CA,92584,7143577920
Sterling Montessori & Bambini Montessori,Child Care Center,821 Sterling Parkway Ste 100 & 200,Lincoln,CA,95648,9164347000
Patricia Estey ,Family Child Care Home,N/A,Antelope,CA,95843,9167163760
Menifee Child Development Center,Child Care Center,25625 Briggs Road,Menifee,CA,92585,7143577920
Building Kidz of Scotts Valley,Child Care Center,106 Vine Hill School Road,Scotts Valley,CA,95066,8314384813
Oak Meadows CDC,Child Care Center,28600 Poinsetta Street,Murrieta,CA,92563,7143577920
Small World Learning CTR No 2,Child Care Center,1749 N Avalon Blvd,Wilmington,CA,90744,3105490303
Cesar Chavez School Age CDC,Child Care Center,1221 Anderson Rd,Davis,CA,95616,5307533808
"Alexander, Patricia",Family Child Care Home,N/A,Elk Grove,CA,95758,9166916821
Big Future Charter Preschool,Child Care Center,933 W San Marcos Blvd,San Marcos,CA,92078,7607443900
Building Kidz School- Eureka,Child Care Center,1485 Eureka Road Suite G170,Roseville,CA,95661,9167805437
"Cortez, Juana Family Child Care",Family Child Care Home,N/A,San Diego,CA,92139,6194752868
KCE Champions LLC @ Growth Public Schools,Child Care Center,9320 Tech Center Drive,Sacramento,CA,95826,5038721464
Isaza Sandra,Family Child Care Home,N/A,Santa Clara,CA,95051,4085951808
Big Future Preschool,Child Care Center,15009 Pomerado Road,Poway,CA,92064,8588832985
Rainbow Rising  Cypress Village,Child Care Center,359 Rush Lily,Irvine,CA,92620,9493331488
Berling Family Child Care,Family Child Care Home,N/A,Hemet,CA,92545,9514897486
Play-Ology,Child Care Center,3084 Sunrise Blvd Ste 4,Rancho Cordova,CA,95742,9168535678
Brenda Cuesta FCCH,Family Child Care Home,N/A,Fairfield,CA,94534,7075149112
Maria Gonzalez,Family Child Care Home,N/A,Los Gatos,CA,95033,4083538695
Rashid Family Child Care,Family Child Care Home,N/A,San Pedro,CA,90732,5623374502
Tutor Time Learning Center,Child Care Center,5855 De Soto Ave,Woodland Hills,CA,91367,8187101677
Ortega Family Child Care,Family Child Care Home,N/A,Covina,CA,91722,6264191858
KCE Champions LLC @ Mason,Child Care Center,10337 San Ramon Drive,San Diego,CA,92126,5038721464
Amy Lee Ulloa,Family Child Care Home,N/A,Santa Maria,CA,93455,8052648234
Chapman Montessori School ,Child Care Center,11832 Euclid Street,Garden Grove,CA,92840,7145915927
Kid Ventures Liberty Station Preschool,Child Care Center,2865 Sims Road,San Diego,CA,92106,6195739625
